0,1,2,3,Cluster
4.639244303083802,-1.4837707757230318,15.005827733611762,1.084252586726054,2
3.319983110540908,-2.388530794108593,7.75881837495507,0.45141593512316164,2
1.9418403476341306,-0.36288933623688224,4.207155256623738,2.0602012855252916,2
1.4976579590082615,-3.1383811809741324,7.742959553380803,-2.584342734885372,2
0.49775887102984184,2.567803708676541,5.20725988074939,2.7093287538118442,2
5.133962741283898,-4.215640293827583,10.411719446635573,-0.35476191705989724,2
-0.3599331851566315,-1.5754383350848298,15.818873895432422,-0.9039167647157327,2
5.75480701407757,-1.521875950595449,21.88669199776967,2.232887643545177,2
4.155783090338181,-2.31565491905883,18.65779578758267,0.6303274643876623,2
2.5328794576509504,-2.650740955535038,9.847929018855465,1.157628397564592,2
0.6599378238521176,-0.7623173257355718,6.8147974835579594,1.1954680956098165,2
5.584427067835427,-1.6867249983768293,12.20867044674244,0.6067112184687593,2
3.579323759286571,-2.5777723285637517,12.230104575443304,-0.10689903757379625,2
7.859232822530374,-2.9974981316204246,18.323696588141722,0.8710006548095923,2
5.242000563509782,-1.4584303466800124,14.99602659853374,-0.819447459928815,2
2.5241566915287024,0.027682248122308347,12.033917014922043,-0.023087681442863217,2
4.924947905392001,-2.215353409763284,14.833745691348373,-0.9183046537020971,2
7.683452314787666,-0.5974792727466485,19.024111362202202,0.2362111135843022,2
-0.3249048464492059,-2.2154261675531264,13.428441950406038,-0.7531446227894777,2
-1.096527197606324,3.6234233867065706,4.613227080887259,3.8208984497044245,2
6.1754776249081385,-3.1858482772786303,19.067702174812506,1.0306743276222423,2
1.3437392877448315,-0.5626973180532604,16.527443693872435,0.9424182777575358,2
0.8157099601668208,-1.858384353453858,11.138382967975193,1.6019964700715619,2
1.5860720465676332,-0.34052806020533105,3.865241848505339,0.59992076346199,2
0.054715626336645846,-1.19102649643283,8.385085047244534,-0.0657731948215857,2
1.2952429331509079,3.5349428485593584,9.355983636585306,2.2755386106074247,2
7.986685232881556,-3.501221683084705,18.945859073426476,-0.18256632833453879,2
2.8208602850168467,-2.0362063039384566,8.214990461727528,0.9878957306542847,2
-0.2538956194627747,-0.47540163409930075,10.970805449000869,2.2996178914348837,2
-0.36816297240438595,-0.7062518500568352,12.25088845046984,-0.05921376308767723,2
1.265583678881739,-1.5942007864878958,15.973335097309338,0.5932010843671762,2
3.9421206525275023,-0.633664259321864,12.187849718536544,0.4331523692564144,2
3.227427521721164,-1.405695679865138,11.617729255409653,1.820855584453032,2
0.9658930204739822,-0.3060043710488136,10.134024873511525,0.2852054391766058,2
3.2493144578732442,-1.0007084546214555,18.75220879517149,1.9838228834962193,2
3.205488708170407,-1.3651676907736388,16.981639516584483,1.714043256681904,2
-0.06462418116626006,-1.8089816457938435,5.262374972618746,-0.516874437875429,2
1.7446794789285776,-1.3370740948790871,9.958064192657325,-1.3018769967623722,2
4.369323540853953,-2.8038247416589175,5.951157249547364,1.328109820155902,2
-0.1269844219620032,-1.238103775022051,3.9134453863773744,2.0714659129637574,2
7.08098653241624,-2.0697494121448914,21.190269925578733,1.003027750946615,2
6.231265144353304,-2.73505320369646,9.551935757193334,-0.8016135108571985,2
3.1542599857901883,-1.6368650597616115,17.784080383296082,1.3902630364006687,2
3.641601764744623,-6.0918533888586355,2.904686716371539,0.5356074745703591,3
4.324852198673496,-1.5131634210270135,11.588025653789986,0.11933891874345731,2
4.037642405348414,-3.744080710391799,8.964082682316153,0.6922696151802956,2
2.62067935233524,-2.0910475984111523,22.52421319296172,0.23343371854033548,2
2.711027106873729,-3.7398779081173834,9.955998198268055,0.15157223375975226,2
3.1621893158171246,0.514079774310759,9.482183209747852,-0.14698131123553446,2
3.8331068685628438,-1.5848701231717623,8.305537783474087,1.7597322093577357,2
1.2972697506165503,-0.13218555346481328,7.093514781470629,0.8307688536025857,2
-2.4746834736656527,-0.20519564778504246,2.0971096514218375,0.14718343784236154,2
1.69163234883209,-0.9134800178612449,15.395647418027806,1.3883090449920805,2
2.082066071546133,-2.9711433002699286,12.430386780605804,1.06310498883377,2
3.586059238269697,-1.6916305961836757,21.585339606380057,1.393742090347116,2
0.3875995845709568,1.6598171454029826,12.520262597385024,1.303887301386098,2
1.832758932891535,1.7976926020390873,19.5972348341441,1.424348985944499,2
7.684332308880655,2.0979627601490596,16.127175886322387,0.8231798814517349,2
3.538763214228254,0.0041280332398597646,11.580052607804388,2.1476653984823777,2
5.384710409639519,-1.686819530486915,8.495347652770677,-0.10325043426055498,2
6.891333738524865,-1.0382649358664011,15.846229539928345,1.3019052417755215,2
1.4617899142233652,0.40986209111110417,13.734863549116124,1.7955049468408115,2
4.125936357421359,-2.437018123916847,14.281970239203405,0.25239736601489876,2
1.487339341338728,-3.163389878852502,10.926632977040569,-0.9183341953953706,2
2.732855966275886,-1.7680709047889924,13.211529732587428,0.00537187007774246,2
4.933559024479966,-4.391882677876704,14.661544363690385,-0.04186110149652694,2
1.744446272176991,-5.379152874517699,4.894049197330579,-2.2894237679326737,0
3.0947333917554047,-3.3974660566058947,11.20804816559442,0.340697854982858,2
3.1023337445410357,-3.0907651882068587,19.196369671978125,1.246065315490087,2
0.9487860705223963,-2.133973365201279,9.045090419189487,-1.3538910922459768,2
7.516308015274908,-0.7829453359750156,8.828757727754661,-0.6008645954415294,2
5.7824338023160164,-1.969344919308881,19.230241694584073,-0.40355914829202866,2
1.0822227610782502,0.20769541048675152,14.071548696134906,0.6167259711261236,2
6.999026805278112,0.14194515661411233,19.067289498584746,1.473484698301943,2
6.521583595663037,-1.3376279742288013,22.35922471531952,2.8468647746016624,2
3.4138505064752267,-0.5892808383121015,13.683100914529033,-0.491428111653225,2
5.459004877951656,-0.07892464132775154,11.831648135129758,1.1737499359919432,2
7.175133615755193,-1.133001080440438,9.661725643019347,0.17384578144111862,2
2.9440964043153515,0.14817934144928435,11.363630893466546,0.23678991129505336,2
5.099318074003687,-0.6593626976452276,17.881747658743155,3.7058531167416953,2
3.5772265926618156,0.8626983651226993,12.453070343826324,0.07824459551562772,2
3.8023764387399352,-2.436182122766407,19.61496381015167,-0.10142447541247208,2
2.871612478568298,-2.210873661607032,12.349979888010417,-0.6969369278858314,2
2.6042968684209833,-2.5135672152205304,16.640197419956,1.4046038364302746,2
4.81283462509978,-1.56913689356897,21.462289216816863,0.6798242641288522,2
0.8933420705886617,-1.3870375701597852,17.369819562125524,0.8686263634662695,2
3.872272096715932,-2.2058647493134416,17.038468069376826,0.3059172583044102,2
-1.6747685669465446,-0.9548160981662442,10.281525638909862,0.8427547946025482,2
6.133393982936463,-3.0535503227987895,20.98458004250626,2.6856339389221446,2
3.6595008519137124,-2.3077565002260862,12.582615194475544,-0.4577497413098471,2
-3.64745954428088,6.101416830560814,2.100520070625638,1.2830806446315595,2
-0.5641171179863712,0.3063763567461235,8.068623171388392,-1.5121780998102232,2
0.31835954660209975,-0.8653542423047903,10.312554053619069,-0.5260397634015762,2
2.052725783512724,0.24555843368452554,4.428561310989703,-1.8914511495840785,2
2.4386067290598095,-2.5487119349835616,14.081645342866041,-0.8464950421103089,2
7.240139961394725,-2.8616485204299056,18.036944074001315,-0.28330937244764126,2
3.3585072248243555,0.23100420679461547,12.089856351823125,0.5251140835597619,2
